time,dl_sinr_mean,dl_sinr_std,dl_sinr_min,dl_sinr_max,cellid,rnti,dl_pathloss,ul_pathloss,dl_tb_size_total,dl_tb_size_mean,dl_mcs_mean,dl_mac_transmissions,ul_tb_size_total,ul_tb_size_mean,ul_mcs_mean,ul_mac_transmissions,dl_pdcp_bytes,dl_pdcp_pkt_size_mean,dl_pdcp_packets,dl_pdcp_delay_mean,ul_pdcp_bytes,ul_pdcp_pkt_size_mean,ul_pdcp_packets,ul_pdcp_delay_mean,dl_rlc_bytes,dl_rlc_pkt_size_mean,dl_rlc_packets,dl_rlc_delay_mean,ul_rlc_bytes,ul_rlc_pkt_size_mean,ul_rlc_packets,ul_rlc_delay_mean,rx_sinr_mean,rx_cqi_mean,rx_corrupt_count,rx_bler_mean,rx_tb_size_total,dl_throughput_mbps,ul_throughput_mbps,flow_9_1_5_throughput_mbps,flow_9_1_5_delay_ms,flow_9_1_5_jitter_ms,flow_9_1_5_packets,flow_9_1_5_cell_id,flow_9_1_5_rnti,flow_9_1_5_lcid,flow_9_1_4_throughput_mbps,flow_9_1_4_delay_ms,flow_9_1_4_jitter_ms,flow_9_1_4_packets,flow_9_1_4_cell_id,flow_9_1_4_rnti,flow_9_1_4_lcid,flow_5_1_5_throughput_mbps,flow_5_1_5_delay_ms,flow_5_1_5_jitter_ms,flow_5_1_5_packets,flow_5_1_5_cell_id,flow_5_1_5_rnti,flow_5_1_5_lcid,flow_1_1_5_throughput_mbps,flow_1_1_5_delay_ms,flow_1_1_5_jitter_ms,flow_1_1_5_packets,flow_1_1_5_cell_id,flow_1_1_5_rnti,flow_1_1_5_lcid,flow_9_1_3_throughput_mbps,flow_9_1_3_delay_ms,flow_9_1_3_jitter_ms,flow_9_1_3_packets,flow_9_1_3_cell_id,flow_9_1_3_rnti,flow_9_1_3_lcid,flow_5_1_3_throughput_mbps,flow_5_1_3_delay_ms,flow_5_1_3_jitter_ms,flow_5_1_3_packets,flow_5_1_3_cell_id,flow_5_1_3_rnti,flow_5_1_3_lcid,flow_1_1_4_throughput_mbps,flow_1_1_4_delay_ms,flow_1_1_4_jitter_ms,flow_1_1_4_packets,flow_1_1_4_cell_id,flow_1_1_4_rnti,flow_1_1_4_lcid,flow_5_1_4_throughput_mbps,flow_5_1_4_delay_ms,flow_5_1_4_jitter_ms,flow_5_1_4_packets,flow_5_1_4_cell_id,flow_5_1_4_rnti,flow_5_1_4_lcid,flow_1_1_3_throughput_mbps,flow_1_1_3_delay_ms,flow_1_1_3_jitter_ms,flow_1_1_3_packets,flow_1_1_3_cell_id,flow_1_1_3_rnti,flow_1_1_3_lcid,flow_9_1_6_throughput_mbps,flow_9_1_6_delay_ms,flow_9_1_6_jitter_ms,flow_9_1_6_packets,flow_9_1_6_cell_id,flow_9_1_6_rnti,flow_9_1_6_lcid,flow_5_1_6_throughput_mbps,flow_5_1_6_delay_ms,flow_5_1_6_jitter_ms,flow_5_1_6_packets,flow_5_1_6_cell_id,flow_5_1_6_rnti,flow_5_1_6_lcid,flow_1_1_6_throughput_mbps,flow_1_1_6_delay_ms,flow_1_1_6_jitter_ms,flow_1_1_6_packets,flow_1_1_6_cell_id,flow_1_1_6_rnti,flow_1_1_6_lcid
1.165,45.7398,0.3288146438344893,45.7398,45.7398,9.0,1.0,-81.33952222222223,-81.29313333333333,88.0,88.0,28.0,1.0,88.0,88.0,28.0,1.0,58.0,58.0,1.0,0.000802505,1060.0,530.0,2.0,0.01102858,60.0,60.0,1.0,0.000635713,1081.0,1081.0,1.0,0.00295714,42.5049,255.0,0.0,0.0,2178.0,4.55904,4.9608,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.166,45.7398,0.3288146438344893,45.7398,45.7398,9.0,1.0,-81.3897875,-81.35159999999999,361.0,361.0,28.0,1.0,904.0,452.0,28.0,2.0,58.0,58.0,1.0,0.000802505,1060.0,530.0,2.0,0.01102858,60.0,60.0,1.0,0.000635713,80.0,80.0,1.0,0.000814284,26.1049,255.0,0.0,2.64426e-11,176.0,4.55904,5.0032,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.167,45.7398,0.3288146438344893,45.7398,45.7398,9.0,1.0,-81.32804999999999,-81.3834,361.0,361.0,28.0,1.0,904.0,452.0,28.0,2.0,58.0,58.0,1.0,0.000802505,530.0,530.0,1.0,0.00706428,60.0,60.0,1.0,0.000635713,535.0,535.0,1.0,0.00152857,42.75075,255.0,0.0,0.0,2172.0,4.55904,5.0032,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.168,46.0872,0.49129779156841374,45.7398,46.4346,1.0,1.0,-81.36148888888889,-81.3384,267.0,133.5,28.0,2.0,543.0,543.0,28.0,1.0,174.0,58.0,3.0,0.0024094983333333335,530.0,530.0,1.0,0.00358214,180.0,90.0,2.0,0.0014392865,454.0,454.0,1.0,0.000814284,46.0872,15.0,0.0,5.701e-14,449.0,4.56832,5.0032,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.169,45.9338,0.49129779156841374,45.9338,45.9338,5.0,1.0,-81.3553,-81.23255,267.0,133.5,28.0,2.0,88.0,88.0,28.0,1.0,58.0,58.0,1.0,0.00160608,530.0,530.0,1.0,0.00358214,60.0,60.0,1.0,0.00117143,454.0,454.0,1.0,0.000814284,45.9338,15.0,0.0,5.701e-14,179.0,4.56832,4.9608,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.17,45.9338,0.49129779156841374,45.9338,45.9338,5.0,1.0,-81.336175,-81.39664,2813.0,937.6666666666666,28.0,3.0,1086.0,543.0,28.0,2.0,58.0,58.0,1.0,0.00160608,530.0,530.0,1.0,0.00606428,60.0,60.0,1.0,0.00117143,615.0,307.5,2.0,0.001171427,43.631249999999994,255.0,0.0,2.8505e-14,1262.0,4.56832,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.171,45.6497,0.12742064196981534,45.5596,45.7398,9.0,1.0,-81.24842857142856,-81.31652,2179.0,1089.5,28.0,2.0,1086.0,543.0,28.0,2.0,1282.0,1282.0,1.0,0.00116709,530.0,530.0,1.0,0.0110286,1286.0,643.0,2.0,0.0007517835,353.0,353.0,1.0,0.00295714,44.29356666666666,175.0,0.0,2.8505e-14,3167.0,4.56832,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.172,45.796533333333336,0.1194705542522212,45.716,45.9338,5.0,1.0,-81.36944545454546,-81.24503333333332,449.0,224.5,28.0,2.0,1089.0,1089.0,28.0,1.0,1398.0,466.0,3.0,0.001644625,530.0,530.0,1.0,0.00358214,1406.0,351.5,4.0,0.00118928575,454.0,454.0,1.0,0.000814284,45.7764,15.0,0.0,1.42525e-14,3721.0,4.56368,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.173,46.4207,0.1194705542522212,46.4207,46.4207,1.0,1.0,-81.334,-81.355775,449.0,224.5,28.0,2.0,88.0,88.0,28.0,1.0,1282.0,1282.0,1.0,0.00345492,530.0,530.0,1.0,0.00506428,1284.0,1284.0,1.0,0.00245714,361.0,361.0,1.0,0.00152857,44.0821,175.0,0.0,0.0,2540.0,4.55904,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.174,46.4639,0.1194705542522212,46.4639,46.4639,1.0,1.0,-81.39975,-81.34173333333332,179.0,179.0,28.0,1.0,722.0,361.0,28.0,2.0,58.0,58.0,1.0,0.00321322,530.0,530.0,1.0,0.00506428,60.0,60.0,1.0,0.00224286,80.0,80.0,1.0,0.000814284,45.05443333333333,175.0,0.0,5.701e-14,537.0,4.45648,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.175,45.9338,0.1194705542522212,45.9338,45.9338,5.0,1.0,-81.35031,-81.2724,179.0,179.0,28.0,1.0,722.0,361.0,28.0,2.0,58.0,58.0,1.0,0.00160608,530.0,530.0,1.0,0.00506428,60.0,60.0,1.0,0.00117143,80.0,80.0,1.0,0.000814284,44.87773333333333,175.0,0.0,1.9003333333333334e-14,1265.0,4.35392,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.176,45.7398,0.1194705542522212,45.7398,45.7398,9.0,1.0,-81.32919999999999,-81.4253,88.0,88.0,28.0,1.0,543.0,543.0,28.0,1.0,58.0,58.0,1.0,0.000802505,530.0,530.0,1.0,0.00358214,60.0,60.0,1.0,0.000635713,625.0,312.5,2.0,0.001171427,43.855133333333335,175.0,0.0,5.701e-14,446.0,4.34928,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.177,45.7398,0.1194705542522212,45.7398,45.7398,9.0,1.0,-81.32804999999999,-81.29313333333333,88.0,88.0,28.0,1.0,88.0,88.0,28.0,1.0,58.0,58.0,1.0,0.000802505,1060.0,530.0,2.0,0.01102858,60.0,60.0,1.0,0.000635713,1081.0,1081.0,1.0,0.00295714,42.5049,255.0,0.0,0.0,2178.0,4.34464,4.9608,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.178,45.7398,0.1194705542522212,45.7398,45.7398,9.0,1.0,-81.41503333333333,-81.32016666666667,361.0,361.0,28.0,1.0,1268.0,634.0,28.0,2.0,58.0,58.0,1.0,0.000802505,1060.0,530.0,2.0,0.01102858,60.0,60.0,1.0,0.000635713,80.0,80.0,1.0,0.000814284,44.3497,255.0,0.0,5.701e-14,176.0,4.34464,5.0032,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.179,45.7398,0.1194705542522212,45.7398,45.7398,9.0,1.0,-81.32459999999999,-81.3628,361.0,361.0,28.0,1.0,1268.0,634.0,28.0,2.0,58.0,58.0,1.0,0.000802505,530.0,530.0,1.0,0.00706428,60.0,60.0,1.0,0.000635713,535.0,535.0,1.0,0.00152857,43.631249999999994,255.0,0.0,0.0,2172.0,4.34464,5.0032,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.18,46.10185,0.5120160202571765,45.7398,46.4639,1.0,1.0,-81.34782,-81.3384,3438.0,491.14285714285717,28.0,7.0,543.0,543.0,28.0,1.0,174.0,58.0,3.0,0.0024094983333333335,530.0,530.0,1.0,0.00358214,180.0,90.0,2.0,0.0014392865,454.0,454.0,1.0,0.000814284,46.10185,15.0,0.0,5.701e-14,449.0,4.35392,5.0032,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.181,45.972925000000004,0.3491080002425192,45.7398,46.4783,5.0,1.0,-81.26595999999999,-81.20147999999999,1815.0,907.5,28.0,2.0,88.0,88.0,28.0,1.0,1470.0,490.0,3.0,0.001225292,530.0,530.0,1.0,0.00358214,1478.0,369.5,4.0,0.00083214175,454.0,454.0,1.0,0.000814284,45.972925000000004,15.0,0.0,4.27575e-14,1717.0,4.35856,4.9608,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.182,45.81045,0.16030110729499356,45.6971,45.9238,5.0,1.0,-81.415575,-81.321875,179.0,179.0,28.0,1.0,1086.0,543.0,28.0,2.0,1412.0,706.0,2.0,0.00179442,530.0,530.0,1.0,0.00606428,1416.0,708.0,2.0,0.0012964299999999999,615.0,307.5,2.0,0.001171427,44.35765,175.0,0.0,2.8505e-14,2895.0,4.35856,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.183,46.4999,0.050911688245425815,46.4639,46.5359,1.0,1.0,-81.37764,-81.4153,179.0,179.0,28.0,1.0,1086.0,543.0,28.0,2.0,1412.0,706.0,2.0,0.0033485900000000002,530.0,530.0,1.0,0.0110286,1416.0,708.0,2.0,0.00235,717.0,717.0,1.0,0.00295714,44.31303333333333,175.0,0.0,9.501666666666667e-15,4351.0,4.35856,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.184,45.8368,0.13717871555018454,45.7398,45.9338,5.0,1.0,-81.36467142857143,-81.36054999999999,449.0,224.5,28.0,2.0,1089.0,1089.0,28.0,1.0,116.0,58.0,2.0,0.0012042925,530.0,530.0,1.0,0.00358214,120.0,60.0,2.0,0.0009035715,454.0,454.0,1.0,0.000814284,45.8368,15.0,0.0,5.701e-14,267.0,4.35392,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.185,45.8368,0.13717871555018454,45.7398,45.9338,5.0,1.0,-81.3396625,-81.355775,449.0,224.5,28.0,2.0,88.0,88.0,28.0,1.0,116.0,58.0,2.0,0.0012042925,530.0,530.0,1.0,0.00506428,120.0,60.0,2.0,0.0009035715,361.0,361.0,1.0,0.00152857,42.9128,255.0,0.0,0.0,1086.0,4.35856,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.186,46.0822,0.13717871555018454,46.0822,46.0822,1.0,1.0,-81.39784999999999,-81.35159999999999,179.0,179.0,28.0,1.0,722.0,361.0,28.0,2.0,58.0,58.0,1.0,0.00321322,530.0,530.0,1.0,0.00506428,60.0,60.0,1.0,0.00224286,80.0,80.0,1.0,0.000814284,32.764,175.0,0.0,1.7647403333333332e-11,537.0,4.35856,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
1.187,45.9338,0.13717871555018454,45.9338,45.9338,5.0,1.0,-81.35191999999999,-81.35159999999999,179.0,179.0,28.0,1.0,722.0,361.0,28.0,2.0,58.0,58.0,1.0,0.00160608,530.0,530.0,1.0,0.00506428,60.0,60.0,1.0,0.00117143,80.0,80.0,1.0,0.000814284,44.87773333333333,175.0,0.0,1.9003333333333334e-14,1265.0,4.35856,4.9184,0.0416,0.9030159999999999,0.0,2,9,1,5,1.0256,1.166966,0.00016979399282654326,5,9,1,4,0.0416,1.6710099999999999,0.0,2,5,1,5,0.0416,3.24257,0.0,2,1,1,5,0.12064,0.8025050000000001,1.128473399505195e-16,13,9,1,3,0.12064,1.6253107692307687,0.06933752452815364,13,5,1,3,1.0256,3.4547960000000004,0.0001697939928267808,5,1,1,4,1.0256,1.9894500000000002,0.15978949777754486,5,5,1,4,0.12064,3.213081538461539,0.00021617300763683382,13,1,1,3,1.1024,3.5821399999999994,0.0,13,9,1,6,1.0176,6.064280000000001,0.0,12,5,1,6,1.0176,11.028586666666667,0.0,12,1,1,6
